# File created on Thu Feb 26 18:02:13 2026
#
# time         R02m-02         I02m-02         R02m-01         I02m-01         R02m000         I02m000         R02m001         I02m001         R02m002         I02m002         R03m-03         I03m-03         R03m-02         I03m-02         R03m-01         I03m-01         R03m000         I03m000         R03m001         I03m001         R03m002         I03m002         R03m003         I03m003         R04m-04         I04m-04         R04m-03         I04m-03         R04m-02         I04m-02         R04m-01         I04m-01         R04m000         I04m000         R04m001         I04m001         R04m002         I04m002         R04m003         I04m003         R04m004         I04m004         
4.5833333      8.3827698e-06   3.4764345e-05   1.560324e-07    -1.2824563e-09  7.017602e-06    0               1.560324e-07    1.2824563e-09   8.3827698e-06   -3.4764345e-05  1.3790471e-06   -3.0590138e-07  7.6347226e-08   6.9236034e-07   3.6416698e-07   -2.2913825e-07  0               3.5739953e-07   -3.6416698e-07  -2.2913825e-07  -7.6347226e-08  6.9236034e-07   -1.3790471e-06  -3.0590138e-07  4.3175531e-07   -9.9418323e-07  -7.6242567e-09  9.116081e-09    -2.5984388e-07  -7.8365807e-07  -1.4257416e-08  -6.639998e-09   8.8902646e-07   0               -1.4257416e-08  6.639998e-09    -2.5984388e-07  7.8365807e-07   -7.6242567e-09  -9.116081e-09   4.3175531e-07   9.9418323e-07  
5              7.7215216e-08   1.1029077e-06   1.7170033e-09   -3.5622532e-12  6.3650652e-08   0               1.7170033e-09   3.5622532e-12   7.7215216e-08   -1.1029077e-06  1.3060587e-08   -8.6188949e-10  7.1245889e-11   2.2238375e-09   3.3806714e-09   -6.57778e-10    0               1.1531139e-09   -3.3806714e-09  -6.57778e-10    -7.1245889e-11  2.2238375e-09   -1.3060587e-08  -8.6188949e-10  4.5311664e-10   -2.8364522e-09  -1.1751739e-11  9.9396248e-12   -2.3805131e-10  -2.3991626e-09  -1.8288351e-11  -1.2900409e-11  8.6086158e-10   0               -1.8288351e-11  1.2900409e-11   -2.3805131e-10  2.3991626e-09   -1.1751739e-11  -9.9396248e-12  4.5311664e-10   2.8364522e-09  
5              1.0061488e-07   1.3378735e-06   2.217702e-09    -3.004244e-12   8.295686e-08    0               2.217702e-09    3.004244e-12    1.0061488e-07   -1.3378735e-06  1.6920468e-08   -1.1966823e-09  1.0562362e-10   3.0665666e-09   4.3770875e-09   -9.1802825e-10  0               1.5881379e-09   -4.3770875e-09  -9.1802825e-10  -1.0562362e-10  3.0665666e-09   -1.6920468e-08  -1.1966823e-09  6.6158585e-10   -3.9234301e-09  -1.3865215e-11  1.0796826e-11   -3.526209e-10   -3.3140019e-09  -2.0013151e-11  -1.2846825e-11  1.2666629e-09   0               -2.0013151e-11  1.2846825e-11   -3.526209e-10   3.3140019e-09   -1.3865215e-11  -1.0796826e-11  6.6158585e-10   3.9234301e-09  
5              1.3342825e-07   1.644546e-06    2.9115291e-09   -4.4294027e-12  1.1004041e-07   0               2.9115291e-09   4.4294027e-12   1.3342825e-07   -1.644546e-06   2.2318701e-08   -1.7002514e-09  1.6103695e-10   4.3258631e-09   5.7754433e-09   -1.3038265e-09  0               2.2355637e-09   -5.7754433e-09  -1.3038265e-09  -1.6103695e-10  4.3258631e-09   -2.2318701e-08  -1.7002514e-09  9.9163333e-10   -5.5503185e-09  -1.9328669e-11  1.4656086e-11   -5.3689517e-10  -4.6852508e-09  -3.0209974e-11  -1.8945148e-11  1.9122568e-09   0               -3.0209974e-11  1.8945148e-11   -5.3689517e-10  4.6852508e-09   -1.9328669e-11  -1.4656086e-11  9.9163333e-10   5.5503185e-09  
5              1.8054804e-07   2.0524896e-06   3.8970753e-09   -8.0855882e-12  1.4895034e-07   0               3.8970753e-09   8.0855882e-12   1.8054804e-07   -2.0524896e-06  3.0053853e-08   -2.4825205e-09  2.5153908e-10   6.2407187e-09   7.7823794e-09   -1.8972156e-09  0               3.2269404e-09   -7.7823794e-09  -1.8972156e-09  -2.5153908e-10  6.2407187e-09   -3.0053853e-08  -2.4825205e-09  1.5316315e-09   -8.0573305e-09  -3.3557562e-11  2.7322683e-11   -8.4159873e-10  -6.7752939e-09  -5.1728204e-11  -3.3033555e-11  2.9782893e-09   0               -5.1728204e-11  3.3033555e-11   -8.4159873e-10  6.7752939e-09   -3.3557562e-11  -2.7322683e-11  1.5316315e-09   8.0573305e-09  
5              2.500737e-07    2.60702e-06     5.3439043e-09   -8.6512693e-12  2.0640555e-07   0               5.3439043e-09   8.6512693e-12   2.500737e-07    -2.60702e-06    4.1435589e-08   -3.7199391e-09  4.1971839e-10   9.4038009e-09   1.0728545e-08   -2.8549514e-09  0               4.7952799e-09   -1.0728545e-08  -2.8549514e-09  -4.1971839e-10  9.4038009e-09   -4.1435589e-08  -3.7199391e-09  2.4502564e-09   -1.2052755e-08  -3.8022454e-11  2.5784748e-11   -1.3805417e-09  -1.0240932e-08  -7.0614703e-11  -4.2094431e-11  4.8020008e-09   0               -7.0614703e-11  4.2094431e-11   -1.3805417e-09  1.0240932e-08   -3.8022454e-11  -2.5784748e-11  2.4502564e-09   1.2052755e-08  
5              3.5602397e-07   3.380651e-06    7.5184236e-09   -1.531158e-11   2.9401171e-07   0               7.5184236e-09   1.531158e-11    3.5602397e-07   -3.380651e-06   5.8768416e-08   -5.7921421e-09  6.9287844e-10   1.4317515e-08   1.5225325e-08   -4.4305678e-09  0               7.3729887e-09   -1.5225325e-08  -4.4305678e-09  -6.9287844e-10  1.4317515e-08   -5.8768416e-08  -5.7921421e-09  4.0918852e-09   -1.8676164e-08  -7.7108664e-11  6.0137437e-11   -2.3190883e-09  -1.563964e-08   -1.2396091e-10  -7.382054e-11   8.0815384e-09   0               -1.2396091e-10  7.382054e-11    -2.3190883e-09  1.563964e-08    -7.7108664e-11  -6.0137437e-11  4.0918852e-09   1.8676164e-08  
5              5.2364788e-07   4.4925482e-06   1.0908514e-08   -3.6289455e-11  4.3275883e-07   0               1.0908514e-08   3.6289455e-11   5.2364788e-07   -4.4925482e-06  8.6180325e-08   -9.3993445e-09  1.2182709e-09   2.2865174e-08   2.2366775e-08   -7.1475901e-09  0               1.1804412e-08   -2.2366775e-08  -7.1475901e-09  -1.2182709e-09  2.2865174e-08   -8.6180325e-08  -9.3993445e-09  7.1731457e-09   -3.0180583e-08  -1.524932e-10   1.3227544e-10   -4.1121999e-09  -2.5070818e-08  -2.5722e-10     -1.5672837e-10  1.4278745e-08   0               -2.5722e-10     1.5672837e-10   -4.1121999e-09  2.5070818e-08   -1.524932e-10   -1.3227544e-10  7.1731457e-09   3.0180583e-08  
5              8.0108464e-07   6.1489551e-06   1.6451468e-08   -6.42431e-11    6.6276173e-07   0               1.6451468e-08   6.42431e-11     8.0108464e-07   -6.1489551e-06  1.3155544e-07   -1.5997862e-08  2.3468536e-09   3.8912507e-08   3.4184684e-08   -1.2146972e-08  0               1.9847615e-08   -3.4184684e-08  -1.2146972e-08  -2.3468536e-09  3.8912507e-08   -1.3155544e-07  -1.5997862e-08  1.3349408e-08   -5.1321794e-08  -2.6938424e-10  2.3131342e-10   -7.8244735e-09  -4.2874483e-08  -4.7948512e-10  -2.8525919e-10  2.677703e-08    0               -4.7948512e-10  2.8525919e-10   -7.8244735e-09  4.2874483e-08   -2.6938424e-10  -2.3131342e-10  1.3349408e-08   5.1321794e-08  
5              1.2866593e-06   8.7290198e-06   2.6033864e-08   -1.0225015e-10  1.0659695e-06   0               2.6033864e-08   1.0225015e-10   1.2866593e-06   -8.7290198e-06  2.1108656e-07   -2.895213e-08   4.6149163e-09   6.8785033e-08   5.4917474e-08   -2.1976954e-08  0               3.5440085e-08   -5.4917474e-08  -2.1976954e-08  -4.6149163e-09  6.8785033e-08   -2.1108656e-07  -2.895213e-08   2.6751547e-08   -9.2943096e-08  -4.9037806e-10  4.4280614e-10   -1.5752673e-08  -7.6204049e-08  -9.2528924e-10  -5.2423785e-10  5.4068995e-08   0               -9.2528924e-10  5.2423785e-10   -1.5752673e-08  7.6204049e-08   -4.9037806e-10  -4.4280614e-10  2.6751547e-08   9.2943096e-08  
5              2.1970256e-06   1.2971418e-05   4.3529811e-08   -2.2779303e-10  1.8241819e-06   0               4.3529811e-08   2.2779303e-10   2.1970256e-06   -1.2971418e-05  3.6073632e-07   -5.6720491e-08  1.0345701e-08   1.3337336e-07   9.4090735e-08   -4.2852834e-08  0               6.828888e-08    -9.4090735e-08  -4.2852834e-08  -1.0345701e-08  1.3337336e-07   -3.6073632e-07  -5.6720491e-08  5.8909054e-08   -1.8235203e-07  -1.1606054e-09  1.0646299e-09   -3.5243138e-08  -1.4879851e-07  -2.1046531e-09  -1.1629945e-09  1.1993707e-07   0               -2.1046531e-09  1.1629945e-09   -3.5243138e-08  1.4879851e-07   -1.1606054e-09  -1.0646299e-09  5.8909054e-08   1.8235203e-07  
5              4.0636318e-06   2.0456368e-05   7.8733384e-08   -4.7087586e-10  3.3851485e-06   0               7.8733384e-08   4.7087586e-10   4.0636318e-06   -2.0456368e-05  6.6955832e-07   -1.2275327e-07  2.5462025e-08   2.8354942e-07   1.7567032e-07   -9.2340511e-08  0               1.4527728e-07   -1.7567032e-07  -9.2340511e-08  -2.5462025e-08  2.8354942e-07   -6.6955832e-07  -1.2275327e-07  1.4693706e-07   -3.9740006e-07  -2.2871571e-09  2.6405729e-09   -8.8253153e-08  -3.1904954e-07  -5.6861586e-09  -3.0431513e-09  3.0104722e-07   0               -5.6861586e-09  3.0431513e-09   -8.8253153e-08  3.1904954e-07   -2.2871571e-09  -2.6405729e-09  1.4693706e-07   3.9740006e-07  
5              8.3735173e-06   3.4944698e-05   1.5521953e-07   -1.2229828e-09  7.016103e-06    0               1.5521953e-07   1.2229828e-09   8.3735173e-06   -3.4944698e-05  1.3913377e-06   -3.0559156e-07  7.46199e-08     6.9369851e-07   3.6735605e-07   -2.2886743e-07  0               3.5688944e-07   -3.6735605e-07  -2.2886743e-07  -7.46199e-08    6.9369851e-07   -1.3913377e-06  -3.0559156e-07  4.3334064e-07   -1.0065853e-06  -7.4308293e-09  9.1903109e-09   -2.5965055e-07  -7.9017452e-07  -1.4115055e-08  -6.6864288e-09  8.8989029e-07   0               -1.4115055e-08  6.6864288e-09   -2.5965055e-07  7.9017452e-07   -7.4308293e-09  -9.1903109e-09  4.3334064e-07   1.0065853e-06  
